;attitude.roll;attitude.pitch;attitude.yaw;gravity.x;gravity.y;gravity.z;rotationRate.x;rotationRate.y;rotationRate.z;userAcceleration.x;userAcceleration.y;userAcceleration.z
777;1.270.791;-0.613347;2.430.193;0.7812020000000001;0.575607;-0.241659;-0.896114;0.083362;-0.39682;-0.425138;0.035904000000000005;0.158621
778;1.269.427;-0.6351899999999999;24.434.080.000.000.000;0.76868;0.593331;-0.238934;-10.391.700.000.000.000;-0.602693;-10.667.149.999.999.900;-0.094547;0.246788;0.274853
779;1.280.872;-0.665568;2.474.815;0.753739;0.617506;-0.22486399999999998;-1.973.116;-0.23505500000000001;-108.546;0.13961700000000002;0.26703000000000005;0.619608
780;1.307.273;-0.6955399999999999;2.522.113;0.741205;0.6408;-0.199975;-223.149;-0.22997199999999998;-0.800988;0.353231;0.095772;0.6559229999999999
781;1.329.805;-0.7165090000000001;2.577.264;0.7323109999999999;0.656756;-0.179978;-231.142;-0.9155409999999999;-0.316763;0.46185699999999996;-0.162676;0.463792
782;1.350.697;-0.7287600000000001;2.631.119;0.728004;0.665945;-0.162872;-1.893.356;-0.474803;-0.075126;0.17061600000000002;-0.155737;0.11145
783;1.376.675;-0.736305;2.673.469;0.727038;0.671555;-0.142933;-1.542.661;-0.017102000000000003;-0.020919999999999998;0.097303;-0.083878;-0.019329
784;1.401.589;-0.743853;2.718.323;0.725356;0.677128;-0.123921;-181.624;-0.47162;-0.138685;0.030565;-0.062718;-0.06615800000000001
785;1.421.686;-0.755286;2.769.341;0.719996;0.685497;-0.108162;-19.653.490.000.000.000;-0.842116;-0.330463;-0.19956500000000002;-0.151897;0.339622
786;1.440.693;-0.767496;2.821.718;0.713569;0.694336;-0.093365;-19.577.229.999.999.900;-0.7985;-0.32192;-0.22069499999999997;-0.193939;0.41926199999999997
787;14.662.600.000.000.000;-0.777266;28.725.549.999.999.900;0.708942;0.701333;-0.07438099999999999;-17.902.639.999.999.900;-0.269897;-0.257334;-0.18901400000000002;-0.20649099999999998;0.48116499999999995
788;1.498.615;-0.7865300000000001;29.194.150.000.000.000;0.704467;0.707907;-0.050938;-1.640.264;0.009085;-0.357057;-0.03694;-0.050879;0.074238
789;15.296.239.999.999.900;-0.796327;2.961.936;0.6987439999999999;0.714792;-0.028785;-14.475.959.999.999.900;0.085368;-0.41990200000000005;0.037187;-0.086863;-0.059914
790;156.037;-0.8050229999999999;2.998.742;0.6930569999999999;0.720847;-0.007226000000000001;-11.972.260.000.000.000;0.275059;-0.388486;0.088483;-0.13658800000000001;-0.12856199999999998
791;15.880.809.999.999.900;-0.8121550000000001;3.030.358;0.687833;0.725771;0.011890000000000001;-10.441.690.000.000.000;0.184891;-0.349914;0.26665;-0.296862;0.009807999999999999
792;1.609.931;-0.818804;3.059.974;0.6825720000000001;0.730329;0.026726;-0.99744;-0.11561700000000001;-0.365226;0.345885;-0.297025;0.044258
793;16.237.840.000.000.000;-0.823902;3.088.638;0.678409;0.733803;0.035981;-0.905507;-0.423249;-0.237071;0.439083;-0.284355;0.066497
794;1.629.234;-0.824931;3.108.012;0.677449;0.7345010000000001;0.039633;-0.472641;-0.491745;-1.9e-05;0.291637;-0.28336;-0.026907999999999998
795;1.620.552;-0.821717;3.115.564;0.680122;0.732316;0.033868;-0.20008499999999999;-0.882368;0.212825;0.209648;-0.29541100000000003;-0.105523
796;1.598.409;-0.816297;3.120.529;0.684663;0.728615;0.01891;-0.15765099999999999;-1.556.142;0.305852;0.15429600000000002;-0.308601;-0.20798200000000003
797;1.555.927;-0.807629;3.119.046;0.691137;0.72265;-0.010277;0.22263899999999998;-2.397.866;0.547801;0.214502;-0.23800100000000002;-0.146751
798;1.487.344;-0.791676;3.103.141;0.7002079999999999;0.7115319999999999;-0.058570000000000004;0.826235;-30.544;0.9043030000000001;0.339602;-0.081298;0.024482
799;1.403.023;-0.766636;3.071.875;0.710136;0.693716;-0.120272;1.569.424;-3.108.186;1.189.438;0.466134;0.088449;0.008563
800;1.307.197;-0.735751;302.621;0.71572;0.671144;-0.193158;20.661.650.000.000.000;-3.302.336;1.092.743;0.384316;0.23245100000000002;0.162717
801;12.158;-0.706537;2.989.873;0.713188;0.649204;-0.26438;142.311;-3.411.259;0.917475;0.318413;0.35886799999999996;0.324911
802;11.344.049.999.999.900;-0.689484;29.932.380.000.000.000;0.6992649999999999;0.636139;-0.32612199999999997;-0.6266109999999999;-4.724.749;0.831134;0.372055;0.447983;0.704098
803;1.067.034;-0.685384;30.372.939.999.999.900;0.678002;0.632971;-0.373713;-15.813.190.000.000.000;-4.397.686;1.119.944;0.598594;0.06968099999999999;0.844676
804;1.032.813;-0.666235;3.081.891;0.6751050000000001;0.61803;-0.40283;-0.6161909999999999;-2.319.196;2.112.127;0.697072;-0.084827;0.767271
805;1.030.109;-0.622892;3.122.778;0.696339;0.583386;-0.41805699999999996;-0.179528;-1.026.233;2.868.753;0.462962;-0.14518499999999998;0.193478
806;1.018.658;-0.582544;-3.122.954;0.710979;0.55015;-0.438;-0.418965;-2.227.705;2.238.369;0.156361;0.0053;0.070965
807;0.9823200000000001;-0.561121;-3.084.362;0.70424;0.532135;-0.469976;-10.145;-2.973.832;1.532.276;0.018034;0.144577;0.208608
808;0.951371;-0.5552010000000001;-3.043.529;0.691913;0.5271140000000001;-0.493363;-13.277.459.999.999.900;-2.337.265;1.122.279;-0.254734;0.13971;0.399063
809;0.9354680000000001;-0.551938;-3.001.624;0.685361;0.524338;-0.505321;-1.391.437;-16.950.669.999.999.900;121.822;-0.308118;0.061003999999999996;0.348827
810;0.932113;-0.552802;-2.956.554;0.683298;0.5250739999999999;-0.5073479999999999;-16.503.290.000.000.000;-1.105.314;1.012.693;-0.2474;-0.094059;0.363122
811;0.9388860000000001;-0.558888;-2.913.407;0.684127;0.5302439999999999;-0.500812;-1.632.157;-0.655808;0.740916;-0.24722199999999997;-0.19629000000000002;0.41820100000000004
812;0.9499209999999999;-0.568557;-2.875.263;0.685409;0.538417;-0.490226;-15.719.290.000.000.000;-0.37888299999999997;0.43440200000000007;-0.342758;-0.26298;0.396751
813;0.9634020000000001;-0.583287;-2.842.229;0.685368;0.550771;-0.47636300000000004;-1.549.734;-0.094064;0.051769;-0.41162600000000005;-0.293584;0.382216
814;0.98518;-0.603144;-28.136.330.000.000.000;0.6863279999999999;0.567235;-0.45519;-1.541.907;0.624092;-0.261018;-0.450229;-0.341588;0.317205
815;1.016.632;-0.6264109999999999;-2.788.712;0.6888920000000001;0.586241;-0.42632;-1.474.852;1.037.183;-0.525998;-0.439121;-0.372817;0.277318
816;105.958;-0.6535270000000001;-2.765.316;0.692438;0.607991;-0.388428;-1.516.528;17.179.959.999.999.900;-0.7813979999999999;-0.423487;-0.39361999999999997;0.149018
817;1.114.511;-0.684113;-27.427.099.999.999.900;0.695696;0.6319859999999999;-0.341469;-14.703.680.000.000.000;2.227.044;-1.048.783;-0.28842399999999996;-0.400388;0.069588
818;1.174.844;-0.719092;-2.725.524;0.69419;0.658702;-0.290193;-11.906.860.000.000.000;2.518.723;-1.505.471;-0.048286;-0.38152600000000003;-0.023909
819;1.222.251;-0.756142;-27.192.979.999.999.900;0.6837449999999999;0.68612;-0.24846;-0.680085;1.826.064;-16.238.620.000.000.000;0.284715;-0.22809699999999997;-0.043302999999999994
820;12.458.870.000.000.000;-0.783151;-2.722.082;0.671615;0.705516;-0.22623200000000002;-0.153341;0.9673309999999999;-0.985627;0.424515;-0.057948;0.015203
821;1.255.205;-0.789712;-2.724.606;0.669279;0.710151;-0.21852199999999997;-0.05294600000000001;0.28985900000000003;-0.019453;0.297854;-0.168738;-0.103774
822;126.841;-0.786628;-2.712.487;0.674193;0.707976;-0.21031599999999998;-0.566735;0.351679;0.416976;0.14010699999999998;-0.28472800000000004;-0.11373499999999999
823;1.303.481;-0.780227;-26.889.990.000.000.000;0.685511;0.703441;-0.18774100000000002;-0.674271;1.282.422;0.587016;-0.008158;-0.38322;-0.087527
824;13.410.879.999.999.900;-0.770404;-26.765.369.999.999.900;0.698779;0.696425;-0.1634;-0.069828;1.391.189;0.568666;-0.115695;-0.276366;0.063912
825;1.363.082;-0.760677;-2.675.223;0.708799;0.689412;-0.149382;0.023532;0.888649;0.420411;-0.085142;-0.173421;0.050917000000000004
826;1.387.969;-0.756358;-2.664.695;0.715218;0.686277;-0.13223800000000002;-0.568321;0.955558;0.185455;0.05265;0.16658299999999998;0.07187400000000001
827;1.423.743;-0.760182;-2.642.065;0.716889;0.6890539999999999;-0.10618699999999999;-0.941934;1.024.362;-0.17937;0.082992;0.433093;0.502367
828;1.458.321;-0.76471;-2.617.177;0.717024;0.6923279999999999;-0.080989;-0.873899;0.679298;0.00635;0.056017;0.477274;0.607402
829;1.474.785;-0.762818;-2.599.221;0.719562;0.6909609999999999;-0.0693;-0.514528;-0.115297;0.202158;0.06627999999999999;0.513796;0.604471
830;146.689;-0.761758;-2.587.723;0.719721;0.690194;-0.075054;-0.290371;-1.199.886;0.042744;0.45076499999999997;0.22615700000000002;-0.25952600000000003
831;1.444.343;-0.758529;-259.469;0.7200529999999999;0.687854;-0.091541;0.694807;-0.412685;0.26333;0.37746599999999997;-0.09913999999999999;-0.085354
832;1.432.282;-0.744745;-2.623.535;0.728219;0.677784;-0.10151900000000001;1.230.642;0.729118;0.640555;0.322181;-0.300541;0.027712
833;1.432.458;-0.725643;-2.650.655;0.740926;0.663617;-0.10315799999999999;1.051.448;0.983359;0.8857370000000001;0.591075;-0.12142599999999999;0.310601
834;1.439.813;-0.707025;-2.664.986;0.753785;0.649575;-0.099302;0.358067;0.6888810000000001;0.803291;0.578216;-0.107384;0.306745
835;1.450.374;-0.693149;-2.659.385;0.763667;0.6389630000000001;-0.09241;-0.385325;0.098785;0.632212;0.12276199999999998;-0.308595;0.152087
836;1.457.408;-0.687551;-263.997;0.76784;0.634646;-0.087439;-0.8681030000000001;-0.448563;0.201184;-0.06140399999999999;-0.209765;0.139472
837;1.459.323;-0.690555;-26.139.799.999.999.900;0.766108;0.636965;-0.085756;-10.539.049.999.999.900;-0.851244;-0.168134;-0.078348;-0.169009;0.173983
838;14.590.040.000.000.000;-0.6998260000000001;-2.588.419;0.760179;0.644085;-0.085338;-1.017.126;-0.781004;-0.44891000000000003;-0.07477;-0.134411;0.17795899999999998
839;1.463.158;-0.713142;-25.636.349.999.999.900;0.751933;0.654213;-0.081251;-0.9905700000000001;-0.474788;-0.592259;0.117467;-0.124794;0.09144400000000001
840;1.469.084;-0.724978;-2.544.337;0.744645;0.663119;-0.076002;-0.6449020000000001;-0.30517;-0.419146;0.424437;-0.10591400000000001;0.063093
841;1.470.053;-0.72911;-2.529.677;0.7419859999999999;0.6662060000000001;-0.075004;-0.5232760000000001;-0.586431;0.014694;0.42436499999999994;-0.272728;-0.12181900000000001
842;1.458.351;-0.726902;-25.205.189.999.999.900;0.742518;0.664558;-0.083846;-0.196372;-1.049.448;0.169258;0.19101500000000002;-0.221519;-0.233186
843;1.439.176;-0.724146;-25.191.619.999.999.900;0.742586;0.662496;-0.098308;0.061638;-0.893582;0.128132;0.009855;-0.138525;0.001567
844;1.422.007;-0.721533;-25.253.490.000.000.000;0.742499;0.660536;-0.111299;0.34415500000000004;-0.525738;0.068745;-0.072043;-0.214919;-0.028380000000000002
845;1.404.205;-0.719934;-25.372.689.999.999.900;0.741441;0.659335;-0.124673;0.5332;-0.567589;-0.018543;0.012786;-0.303958;-0.13051500000000002
846;137.173;-0.716011;-2.558.297;0.739532;0.65638;-0.14919200000000002;0.9971540000000001;-1.173.772;0.122207;0.12021;-0.360115;-0.08744199999999999
847;1.321.519;-0.705208;-2.583.112;0.7379399999999999;0.648192;-0.187859;0.88584;-2.119.575;0.444176;0.067678;-0.31327699999999997;0.060006
848;12.546.899.999.999.900;-0.69071;-2.591.591;0.732603;0.637085;-0.23961500000000002;0.38614499999999996;-36.537.589.999.999.900;0.6573640000000001;0.11299300000000001;-0.210602;0.07366
849;1.160.785;-0.672912;-2.595.817;0.717194;0.623266;-0.311724;0.503113;-49.238.800.000.000.000;0.900159;0.346816;0.029429000000000004;0.034793
850;1.072.016;-0.650188;-2.589.372;0.698994;0.605336;-0.380756;-0.062734;-4.432.193;124.168;0.45664499999999997;0.301722;0.41298199999999996
851;1.012.969;-0.639886;-2.555.453;0.680561;0.597104;-0.424621;-1.267.388;-35.151.529.999.999.900;0.9949450000000001;0.417659;0.27124299999999996;0.683563
852;0.972736;-0.639075;-2.523.425;0.6633319999999999;0.596453;-0.45192299999999996;-0.715284;-2.822.083;0.6229680000000001;-0.025209;0.050947000000000006;0.661076
853;0.931074;-0.634575;-2.510.527;0.64608;0.592835;-0.480756;-0.241421;-2.079.192;0.380703;-0.16481800000000002;0.10256900000000001;0.314634
854;0.9162950000000001;-0.6367079999999999;-249.768;0.6379;0.5945520000000001;-0.48948100000000005;-0.585658;-0.5378539999999999;0.17549800000000002;-0.207587;0.045005;0.466105
855;0.932847;-0.640896;-24.836.099.999.999.900;0.643908;0.5979140000000001;-0.47736899999999993;-0.546984;0.954427;0.184538;-0.402118;-0.09654;0.42944099999999996
856;0.9768290000000001;-0.6465270000000001;-2.467.688;0.661474;0.602418;-0.446704;-0.830298;2.127.702;0.062483000000000004;-0.323278;-0.064439;0.190052
857;1.042.857;-0.661084;-2.445.128;0.681858;0.613973;-0.397627;-1.331.092;2.904.112;-0.258204;-0.149998;-0.045903;0.092833
858;1.128.967;-0.68488;-24.144.740.000.000.000;0.700121;0.63258;-0.331169;-1.759.253;36.113.809.999.999.900;-0.666957;-0.024492;-0.11684800000000001;0.029961
859;1.231.544;-0.715086;-2.381.333;0.7120029999999999;0.655682;-0.251263;-1.659.988;4.215.412.000.000.000;-1.023.824;0.034426;-0.257351;-0.161518
860;1.336.808;-0.746375;-2.353.845;0.7141489999999999;0.678982;-0.170221;-1.257.719;4.427.105;-1.297.955;0.17466099999999998;-0.185238;-0.231116
861;1.434.874;-0.7715770000000001;-2.334.351;0.7102;0.697267;-0.097131;-0.724912;3.969.842;-0.8962690000000001;0.162389;-0.055848;-0.244666
862;1.501.133;-0.7823180000000001;-2.321.603;0.707561;0.704925;-0.049371;-0.404566;2.076.288;-0.23571599999999998;0.173192;0.01001;-0.353247
863;15.222.930.000.000.000;-0.7823939999999999;-2.308.848;0.708394;0.704979;-0.034387;-0.49217;-0.023212;0.06653300000000001;0.201274;-0.185585;-0.563178
864;15.308.030.000.000.000;-0.778748;-2.301.976;0.711224;0.702389;-0.028460000000000003;0.015371000000000001;0.447858;0.370713;-0.11764200000000001;-0.310711;-0.246656
865;1.537.518;-0.766451;-232.192;0.719978;0.693583;-0.023968;1.154.398;1.317.477;0.62645;-0.14560599999999999;-0.152659;0.032269
866;1.533.087;-0.758238;-236.403;0.725532;0.687643;-0.027373;1.669.517;1.033.185;0.146508;-0.107109;0.174905;0.16003199999999998
867;1.518.825;-0.758378;-2.401.132;0.7249720000000001;0.6877449999999999;-0.037712;0.9754459999999999;0.397511;-0.124581;-0.02908;0.43597299999999994;0.316353
868;15.227.700.000.000.000;-0.759706;-2.407.118;0.724202;0.688708;-0.034808;-0.166898;0.33819;-0.017116;0.097102;0.34863;0.48688000000000003
869;1.537.942;-0.760851;-2.397.834;0.723858;0.689538;-0.023790000000000002;-0.387544;0.5384939999999999;-0.10009900000000001;0.266803;0.228537;0.418795
870;1.561.724;-0.761702;-2.387.061;0.723633;0.690154;-0.006566;-0.268838;1.026.286;0.08918;0.625229;-0.045912;0.118672
871;1.566.432;-0.754043;-24.052.119.999.999.900;0.72892;0.684592;-0.003181;1.329.999;0.672668;0.553728;13.622.670.000.000.000;0.154687;-0.544091
872;15.535.860.000.000.000;-0.73514;-2.454.075;0.741627;0.670691;-0.012765;1.667.013;1.232.659;1.146.091;0.662624;-0.258185;0.116021
873;15.483.770.000.000.000;-0.713094;-2.468.786;0.756151;0.654177;-0.016955;0.12358;-0.6006819999999999;0.886617;0.019528999999999998;-0.289919;0.192935
874;1.532.613;-0.703191;-24.604.779.999.999.900;0.7622270000000001;0.646655;-0.029118;-0.698499;-0.826674;0.30646100000000004;-0.0817;-0.038133999999999994;0.288213
875;1.546.633;-0.701311;-2.434.543;0.763774;0.64522;-0.018459;-0.9267340000000001;0.111571;0.037676999999999995;0.006063000000000001;-0.31488299999999997;-0.104878
876;1.556.432;-0.700599;-2.423.206;0.764378;0.644675;-0.010981;-0.104524;0.055344000000000004;0.065925;0.146725;-0.36940700000000004;-0.28095
877;1.554.268;-0.6994630000000001;-24.262.259.999.999.900;0.765084;0.643807;-0.012647;0.15321600000000002;-0.04144;0.069986;0.135231;-0.289559;-0.117328
878;1.550.846;-0.698261;-2.432.328;0.765809;0.642886;-0.015280000000000002;0.325729;0.097616;0.044307;0.050673;-0.120715;0.088537
879;15.457.450.000.000.000;-0.696112;-2.446.799;0.767101;0.641239;-0.019221000000000002;0.6899270000000001;0.264337;0.126754;0.021779;-0.15243900000000002;0.017527
880;153.509;-0.6922590000000001;-2.468.881;0.769316;0.638278;-0.027481000000000002;0.89556;0.016272;0.178715;0.0042439999999999995;-0.20633200000000002;-0.061676
881;1.512.525;-0.687962;-2.491.577;0.771231;0.6349640000000001;-0.044992000000000004;0.8767290000000001;-0.63552;0.155918;0.248117;-0.326523;-0.08759199999999999
882;1.480.577;-0.6841109999999999;-2.511.588;0.77183;0.631984;-0.069823;0.734703;-1.141.024;0.153437;0.24751900000000002;-0.32354299999999997;-0.06276
883;1.441.927;-0.6773239999999999;-2.528.833;0.772791;0.62671;-0.10014400000000001;0.6860569999999999;-1.562.422;0.349122;0.185827;-0.384736;-0.016021
884;139.215;-0.665194;-2.542.434;0.7742760000000001;0.617211;-0.139812;0.5562729999999999;-2.400.345;0.615276;-0.173629;-0.186669;-0.025365000000000002
885;13.177.379.999.999.900;-0.651014;-2.544.969;0.770135;0.6059939999999999;-0.199159;0.173571;-4.434.883.999.999.990;0.646189;-0.119592;-0.058508000000000004;-0.09945599999999999
886;1.204.978;-0.6386149999999999;-25.539.509.999.999.900;0.749794;0.5960840000000001;-0.28721599999999997;0.671619;-5.640.584;0.433296;-0.0044329999999999994;0.07194600000000001;-0.039536
887;1.098.598;-0.6275310000000001;-2.554.734;0.720899;0.587148;-0.368188;-0.097023;-4.902.336;0.563713;0.438357;0.41008999999999995;0.377389
888;1.027.532;-0.62153;-2.535.705;0.6959390000000001;0.58228;-0.42026099999999994;-0.673128;-36.170.519.999.999.900;0.656319;0.41387799999999997;0.318187;0.5256529999999999
889;0.9795459999999999;-0.622119;-2.516.513;0.6746939999999999;0.582758;-0.45296800000000004;-0.5875739999999999;-2.530.294;0.272032;0.300342;0.22072399999999998;0.52354
890;0.943876;-0.6223420000000001;-2.511.943;0.6580060000000001;0.58294;-0.47666499999999995;-0.015663;-1.639.407;-0.035967;-0.119126;0.096717;0.470821
891;0.928624;-0.621686;-2.515.544;0.650965;0.582407;-0.486874;0.236141;0.013077000000000002;-0.048076999999999995;-0.085551;0.159948;0.48927
892;0.9446690000000001;-0.622092;-25.175.330.000.000.000;0.658502;0.582737;-0.476228;-0.184024;1.208.849;-0.083522;-0.158548;0.09988;0.29146
893;0.9770260000000001;-0.631739;-2.508.189;0.6688729999999999;0.590549;-0.451509;-0.80106;1.418.398;-0.269698;-0.156101;-0.032764;0.245088
894;1.018.084;-0.651297;-24.907.209.999.999.900;0.6768810000000001;0.606218;-0.41753;-129.186;164.585;-0.513768;-0.207475;-0.192171;0.116901
895;1.073.338;-0.675513;-2.464.932;0.685802;0.6252979999999999;-0.372395;-154.985;2.131.583;-0.548239;-0.269268;-0.38337;0.029072000000000004
896;1.143.923;-0.700114;-2.434.981;0.696142;0.644305;-0.316635;-1.547.264;2.858.438;-0.63461;-0.278906;-0.503664;-0.069763
897;1.228.921;-0.725791;-24.117.610.000.000.000;0.704688;0.6637270000000001;-0.250762;-1.093.964;3.867.233;-1.021.569;-0.172965;-0.483811;-0.08072
898;1.324.551;-0.756767;-2.401.019;0.7051270000000001;0.686575;-0.177231;-0.7367819999999999;4.699.085;-1.564.934;0.451718;0.257715;-0.337235
899;1.424.341;-0.788039;-2.393.307;0.697687;0.708972;-0.10291700000000001;-0.505088;4.357.125;-12.317.280.000.000.000;0.392996;0.514951;-0.36836599999999997
900;1.482.085;-0.797188;-238.184;0.695973;0.715394;-0.061903999999999994;-0.420885;103.789;-0.015522999999999999;0.43993699999999997;0.351668;-0.283052
901;14.836.280.000.000.000;-0.797277;-2.373.954;0.696005;0.7154560000000001;-0.060823;-0.156994;-0.289358;0.00084;0.14893499999999998;-0.332796;-0.340116
902;1.494.808;-0.787845;-2.372.845;0.703339;0.708835;-0.053549;0.044055000000000004;1.097.941;0.813383;-0.058747;-0.34184499999999995;-0.201853
903;1.522.745;-0.772324;-2.382.335;0.715464;0.697802;-0.034406;0.734649;1.857.191;0.554451;-0.12066099999999999;-0.300509;0.08236399999999999
904;1.533.048;-0.764681;-2.409.583;0.721089;0.692307;-0.027232999999999997;0.943076;1.250.134;0.33663200000000004;-0.411076;0.23233;0.449062
905;1.539.902;-0.754232;-2.422.278;0.72845;0.684729;-0.022512;0.185528;0.482861;0.528876;-0.409327;0.21441;0.33823200000000003
906;1.530.366;-0.750638;-2.426.859;0.7306560000000001;0.6821050000000001;-0.029557;0.312531;-0.810578;-0.064647;-0.024922;0.24279099999999998;-0.087417
907;15.086.870.000.000.000;-0.7533270000000001;-2.449.903;0.728011;0.6840689999999999;-0.045275;1.151.062;0.283004;-0.144581;0.570878;0.018858;0.325029
908;1.508.991;-0.74516;-24.835.580.000.000.000;0.733576;0.67809;-0.045397;120.441;15.547.469.999.999.900;0.656397;0.586279;-0.22202;0.323229
909;15.115.809.999.999.900;-0.726629;-251.895;0.746108;0.664354;-0.044233;1.575.369;0.9338770000000001;0.8210850000000001;0.45269899999999996;-0.151232;0.002058
910;1.503.865;-0.712525;-25.536.060.000.000.000;0.755019;0.6537470000000001;-0.05061;0.946788;0.836052;0.521991;0.5965590000000001;0.196992;0.06997300000000001
911;1.506.017;-0.6996020000000001;-2.560.644;0.763494;0.643913;-0.049527999999999996;0.17377;-0.22543200000000002;0.776461;0.349086;-0.295052;0.10868599999999999
912;1.474.227;-0.682369;-25.691.080.000.000.000;0.772465;0.630634;-0.07482899999999999;0.45315;-1.691.123;0.76854;0.298214;-0.300433;-0.101181
913;1.450.034;-0.6696300000000001;-2.571.716;0.778341;0.620696;-0.094454;-0.000666;-0.574371;0.543886;0.090052;-0.161956;0.24150300000000002
914;1.445.881;-0.661898;-2.574.045;0.7826810000000001;0.6146149999999999;-0.098281;0.32616999999999996;-0.057735;0.266701;0.037037;-0.153342;-0.098985
915;1.440.005;-0.659035;-2.584.811;0.783831;0.612354;-0.10310699999999999;0.453958;0.11221199999999999;0.014207;0.12438699999999998;-0.180866;-0.156064
916;1.433.539;-0.658307;-2.597.729;0.78359;0.6117779999999999;-0.108234;0.568059;0.029008;-0.05646;0.181758;-0.115318;-0.038144
917;142.156;-0.657971;-2.614.147;0.7824399999999999;0.611512;-0.11764300000000001;0.671586;-0.2163;-0.072515;0.10790999999999999;-0.196138;-0.042726
918;1.400.707;-0.656245;-2.631.928;0.780856;0.610146;-0.13411099999999998;0.713949;-0.685471;0.0031579999999999998;0.086698;-0.26511399999999996;-0.12356400000000001
919;1.370.464;-0.652122;-2.648.747;0.7789020000000001;0.606874;-0.158161;0.672714;-1.180.156;0.1381;0.026594;-0.364748;0.027805
920;132.891;-0.644199;-2.664.279;0.776303;0.600558;-0.191527;0.689025;-18.914.360.000.000.000;0.308973;-0.007291;-0.2952;0.20458900000000002
921;12.665.819.999.999.900;-0.63443;-2.674.775;0.7684270000000001;0.592719;-0.24125500000000002;0.438225;-3.489.867;0.389386;-0.0077;-0.116797;0.195631
922;1.174.332;-0.6216189999999999;-2.679.134;0.749879;0.5823520000000001;-0.313923;0.39855;-4.908.768;0.678279;0.29798800000000003;0.154617;-0.078029
923;1.076.991;-0.6019180000000001;-2.675.271;0.725783;0.566224;-0.390679;0.1375;-4.898.854;1.088.776;0.516786;0.320235;0.024895
924;100.183;-0.5837829999999999;-2.659.381;0.702933;0.551184;-0.449534;-0.287;-3.727.529;1.043.718;0.570489;0.343927;0.2718
925;0.946308;-0.5847640000000001;-2.630.962;0.676465;0.552003;-0.487533;-1.305.987;-3.463.518;0.37395500000000004;0.12572;0.13883900000000002;0.585693
926;0.9010309999999999;-0.593737;-2.609.754;0.649796;0.559463;-0.514555;-0.6148779999999999;-2.386.679;0.080437;-0.195221;-0.002242;0.320662
927;0.872002;-0.5991449999999999;-2.604.657;0.632261;0.563936;-0.531245;-0.307048;-1.084.984;-0.167977;-0.178816;0.026762;0.358867
928;0.870123;-0.606402;-2.602.049;0.628117;0.569915;-0.529779;-0.313096;0.395859;-0.19021300000000002;-0.18755;0.012666;0.448877
929;0.8976459999999999;-0.614976;-25.958.650.000.000.000;0.6386149999999999;0.576939;-0.509228;-0.59601;15.558.049.999.999.900;-0.176584;-0.23318899999999998;-0.061344;0.288296
930;0.943059;-0.6289939999999999;-2.582.667;0.654463;0.588332;-0.474915;-0.9901700000000001;2.066.764;-0.273996;-0.23344299999999998;-0.079466;0.207092
931;10.030.940.000.000.000;-0.647803;-2.563.323;0.6723279999999999;0.603436;-0.42876499999999995;-1.278.398;2.629.619;-0.387825;-0.236064;-0.108471;0.111123
932;1.078.837;-0.673439;-2.536.403;0.6889810000000001;0.623678;-0.36923;-1.754.632;3.171.591;-0.710176;-0.057313;-0.27710500000000005;-0.119494
933;1.172.069;-0.70626;-25.030.189.999.999.900;0.701114;0.648993;-0.295375;-1.850.483;3.826.278;-10.449.700.000.000.000;-0.050861;-0.330054;-0.20464000000000002
934;1.273.574;-0.7393649999999999;-2.472.018;0.706499;0.673819;-0.21639699999999998;-15.037.479.999.999.900;4.173.923;-1.170.112;0.035994;-0.340765;-0.364444
935;1.367.237;-0.762636;-2.450.432;0.70809;0.69083;-0.14616300000000002;-0.756925;3.660.363;-0.728403;0.292948;-0.147754;-0.27168400000000004
936;1.429.756;-0.771097;-2.445.435;0.710025;0.696923;-0.100812;0.048714;2.566.679;-0.184058;0.286725;-0.06704;-0.194629
937;1.468.209;-0.768691;-2.455.446;0.715042;0.695195;-0.073612;0.520184;2.235.312;0.222379;0.268906;-0.015691;-0.204372
938;15.037.969.999.999.900;-0.758749;-2.467.949;0.724069;0.688014;-0.048585;0.396779;214.715;0.531415;-0.035684;-0.13673;-0.050445
939;1.534.613;-0.75037;-24.746.490.000.000.000;0.730958;0.681909;-0.02646;0.21055300000000002;1.536.243;0.286274;-0.142823;-0.11646400000000001;0.05352899999999999
940;1.557.468;-0.747791;-24.791.529.999.999.900;0.7331270000000001;0.680021;-0.009772;0.19258699999999998;1.112.166;0.060229;-0.249302;-0.055174;0.068381
941;1.560.822;-0.752356;-2.487.069;0.7300449999999999;0.683361;-0.007281999999999999;0.36372899999999997;0.013092;-0.426413;-0.143466;0.526829;-0.059979
942;1.547.302;-0.760517;-2.497.055;0.72428;0.689296;-0.01702;0.360442;-0.339008;-0.283911;-0.149115;0.452061;0.027608999999999998
943;1.539.146;-0.763411;-250.783;0.72212;0.69139;-0.022862999999999998;0.446009;0.154145;-0.074574;-0.036299;-0.168883;0.21948800000000002
944;153.249;-0.759112;-25.318.419.999.999.900;0.724915;0.688278;-0.027783;1.100.993;0.739481;0.297788;0.223983;-0.2937;0.618054
945;15.415.780.000.000.000;-0.752786;-2.555.036;0.729475;0.683675;-0.02132;0.624371;1.475.271;0.257196;0.339082;-0.20236700000000002;0.708225
946;15.589.709.999.999.900;-0.74675;-2.571.026;0.733849;0.679257;-0.008678;0.750999;1.288.969;0.383301;0.5380020000000001;-0.17869300000000002;0.138714
